2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SourceSansPro-BlackItalic.ttf', name='Source Sans Pro', style='italic', variant='normal', weight=900, stretch='normal', size='scalable')) = 11.525
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\trebuc.ttf', name='Trebuchet MS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VLADIMIR.TTF', name='Vladimir Script', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BarlowCondensed-LightItalic.ttf', name='Barlow Condensed', style='italic', variant='normal', weight=300, stretch='condensed', size='scalable')) = 11.344999999999999
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\ARIALNBI.TTF', name='Arial', style='italic', variant='normal', weight=700, stretch='condensed', size='scalable')) = 7.8986363636363635
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\JOKERMAN.TTF', name='Jokerman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\NotoSerif-Regular.ttf', name='Noto Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\BOD_I.TTF', name='Bodoni MT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\RobotoSlab-ExtraBold.ttf', name='Roboto Slab', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TCM_____.TTF', name='Tw Cen MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
